timestamp,occupation,status,domain,count
2020-05-10,Writing and translation,new,ph,25
2020-05-11,Clerical and data entry,new,es,9
2020-05-11,Clerical and data entry,new,ph,124
2020-05-11,Clerical and data entry,new,ru,31
2020-05-11,Creative and multimedia,new,es,83
2020-05-11,Creative and multimedia,new,ph,34
2020-05-11,Creative and multimedia,new,ru,416
2020-05-11,Professional services,new,es,2
2020-05-11,Professional services,new,ph,1
2020-05-11,Professional services,new,ru,39
2020-05-11,Sales and marketing support,new,es,13
2020-05-11,Sales and marketing support,new,ph,172
2020-05-11,Sales and marketing support,new,ru,127
2020-05-11,Software development and technology,new,es,207
2020-05-11,Software development and technology,new,ph,5
2020-05-11,Software development and technology,new,ru,520
2020-05-11,Writing and translation,new,es,29
2020-05-11,Writing and translation,new,ph,21
2020-05-11,Writing and translation,new,ru,119
2020-05-12,Clerical and data entry,new,es,10
2020-05-12,Clerical and data entry,new,ph,103
2020-05-12,Clerical and data entry,new,ru,14
2020-05-12,Creative and multimedia,new,es,51
2020-05-12,Creative and multimedia,new,ph,38
2020-05-12,Creative and multimedia,new,ru,242
2020-05-12,Professional services,new,es,1
2020-05-12,Professional services,new,ru,19
2020-05-12,Sales and marketing support,new,es,7
2020-05-12,Sales and marketing support,new,ph,190
2020-05-12,Sales and marketing support,new,ru,83
2020-05-12,Software development and technology,new,es,163
2020-05-12,Software development and technology,new,ph,8
2020-05-12,Software development and technology,new,ru,410
2020-05-12,Writing and translation,new,es,14
2020-05-12,Writing and translation,new,ph,26
2020-05-12,Writing and translation,new,ru,64
2020-05-13,Clerical and data entry,new,es,8
2020-05-13,Clerical and data entry,new,ph,178
2020-05-13,Clerical and data entry,new,ru,19
2020-05-13,Creative and multimedia,new,es,77
2020-05-13,Creative and multimedia,new,ph,50
2020-05-13,Creative and multimedia,new,ru,220
2020-05-13,Professional services,new,ru,28
2020-05-13,Sales and marketing support,new,es,8
2020-05-13,Sales and marketing support,new,ph,271
2020-05-13,Sales and marketing support,new,ru,86
2020-05-13,Software development and technology,new,es,168
2020-05-13,Software development and technology,new,ph,11
2020-05-13,Software development and technology,new,ru,385
2020-05-13,Writing and translation,new,es,23
2020-05-13,Writing and translation,new,ph,50
2020-05-13,Writing and translation,new,ru,74
2020-05-14,Clerical and data entry,new,es,4
2020-05-14,Clerical and data entry,new,ph,117
2020-05-14,Clerical and data entry,new,ru,19
2020-05-14,Creative and multimedia,new,es,61
2020-05-14,Creative and multimedia,new,ph,32
2020-05-14,Creative and multimedia,new,ru,232
2020-05-14,Professional services,new,es,1
2020-05-14,Professional services,new,ru,28
2020-05-14,Sales and marketing support,new,es,10
2020-05-14,Sales and marketing support,new,ph,167
2020-05-14,Sales and marketing support,new,ru,72
2020-05-14,Software development and technology,new,es,159
2020-05-14,Software development and technology,new,ph,7
2020-05-14,Software development and technology,new,ru,441
2020-05-14,Writing and translation,new,es,17
2020-05-14,Writing and translation,new,ph,36
2020-05-14,Writing and translation,new,ru,73
2020-05-15,Clerical and data entry,new,es,10
2020-05-15,Clerical and data entry,new,ph,109
2020-05-15,Clerical and data entry,new,ru,14
2020-05-15,Creative and multimedia,new,es,79
2020-05-15,Creative and multimedia,new,ph,34
2020-05-15,Creative and multimedia,new,ru,271
2020-05-15,Professional services,new,es,1
2020-05-15,Professional services,new,ph,1
2020-05-15,Professional services,new,ru,29
2020-05-15,Sales and marketing support,new,es,6
2020-05-15,Sales and marketing support,new,ph,226
2020-05-15,Sales and marketing support,new,ru,98
2020-05-15,Software development and technology,new,es,166
2020-05-15,Software development and technology,new,ph,9
2020-05-15,Software development and technology,new,ru,410
2020-05-15,Writing and translation,new,es,16
2020-05-15,Writing and translation,new,ph,30
2020-05-15,Writing and translation,new,ru,77
2020-05-16,Clerical and data entry,new,es,6
2020-05-16,Clerical and data entry,new,ph,192
2020-05-16,Clerical and data entry,new,ru,14
2020-05-16,Creative and multimedia,new,es,51
2020-05-16,Creative and multimedia,new,ph,47
2020-05-16,Creative and multimedia,new,ru,227
2020-05-16,Professional services,new,es,2
2020-05-16,Professional services,new,ru,18
2020-05-16,Sales and marketing support,new,es,10
2020-05-16,Sales and marketing support,new,ph,280
2020-05-16,Sales and marketing support,new,ru,84
2020-05-16,Software development and technology,new,es,168
2020-05-16,Software development and technology,new,ph,12
2020-05-16,Software development and technology,new,ru,374
2020-05-16,Writing and translation,new,es,30
2020-05-16,Writing and translation,new,ph,44
2020-05-16,Writing and translation,new,ru,80
2020-05-17,Clerical and data entry,new,es,9
2020-05-17,Clerical and data entry,new,ph,54
2020-05-17,Clerical and data entry,new,ru,14
2020-05-17,Creative and multimedia,new,es,61
2020-05-17,Creative and multimedia,new,ph,33
2020-05-17,Creative and multimedia,new,ru,152
2020-05-17,Professional services,new,ru,12
2020-05-17,Sales and marketing support,new,es,4
2020-05-17,Sales and marketing support,new,ph,114
2020-05-17,Sales and marketing support,new,ru,72
2020-05-17,Software development and technology,new,es,130
2020-05-17,Software development and technology,new,ph,4
2020-05-17,Software development and technology,new,ru,284
2020-05-17,Writing and translation,new,es,16
2020-05-17,Writing and translation,new,ph,22
2020-05-17,Writing and translation,new,ru,57
2020-05-18,Clerical and data entry,new,es,7
2020-05-18,Clerical and data entry,new,ph,63
2020-05-18,Clerical and data entry,new,ru,8
2020-05-18,Creative and multimedia,new,es,67
2020-05-18,Creative and multimedia,new,ph,18
2020-05-18,Creative and multimedia,new,ru,179
2020-05-18,Professional services,new,ru,11
2020-05-18,Sales and marketing support,new,es,9
2020-05-18,Sales and marketing support,new,ph,77
2020-05-18,Sales and marketing support,new,ru,52
2020-05-18,Software development and technology,new,es,141
2020-05-18,Software development and technology,new,ph,9
2020-05-18,Software development and technology,new,ru,262
2020-05-18,Writing and translation,new,es,22
2020-05-18,Writing and translation,new,ph,13
2020-05-18,Writing and translation,new,ru,42
2020-05-19,Clerical and data entry,new,es,8
2020-05-19,Clerical and data entry,new,ph,187
2020-05-19,Clerical and data entry,new,ru,27
2020-05-19,Creative and multimedia,new,es,58
2020-05-19,Creative and multimedia,new,ph,48
2020-05-19,Creative and multimedia,new,ru,270
2020-05-19,Professional services,new,es,1
2020-05-19,Professional services,new,ru,20
2020-05-19,Sales and marketing support,new,es,5
2020-05-19,Sales and marketing support,new,ph,251
2020-05-19,Sales and marketing support,new,ru,107
2020-05-19,Software development and technology,new,es,158
2020-05-19,Software development and technology,new,ph,7
2020-05-19,Software development and technology,new,ru,448
2020-05-19,Writing and translation,new,es,23
2020-05-19,Writing and translation,new,ph,36
2020-05-19,Writing and translation,new,ru,79
2020-05-20,Clerical and data entry,new,es,3
2020-05-20,Clerical and data entry,new,ph,137
2020-05-20,Clerical and data entry,new,ru,25
2020-05-20,Creative and multimedia,new,es,49
2020-05-20,Creative and multimedia,new,ph,43
2020-05-20,Creative and multimedia,new,ru,279
2020-05-20,Professional services,new,es,2
2020-05-20,Professional services,new,ph,1
2020-05-20,Professional services,new,ru,23
2020-05-20,Sales and marketing support,new,es,7
2020-05-20,Sales and marketing support,new,ph,208
2020-05-20,Sales and marketing support,new,ru,102
2020-05-20,Software development and technology,new,es,148
2020-05-20,Software development and technology,new,ph,8
2020-05-20,Software development and technology,new,ru,429
2020-05-20,Writing and translation,new,es,26
2020-05-20,Writing and translation,new,ph,31
2020-05-20,Writing and translation,new,ru,67
2020-05-21,Clerical and data entry,new,es,14
2020-05-21,Clerical and data entry,new,ph,118
2020-05-21,Clerical and data entry,new,ru,20
2020-05-21,Creative and multimedia,new,es,64
2020-05-21,Creative and multimedia,new,ph,53
2020-05-21,Creative and multimedia,new,ru,282
2020-05-21,Professional services,new,es,1
2020-05-21,Professional services,new,ph,1
2020-05-21,Professional services,new,ru,25
2020-05-21,Sales and marketing support,new,es,10
2020-05-21,Sales and marketing support,new,ph,198
2020-05-21,Sales and marketing support,new,ru,105
2020-05-21,Software development and technology,new,es,163
2020-05-21,Software development and technology,new,ph,10
2020-05-21,Software development and technology,new,ru,455
2020-05-21,Writing and translation,new,es,18
2020-05-21,Writing and translation,new,ph,36
2020-05-21,Writing and translation,new,ru,74
2020-05-22,Clerical and data entry,new,es,5
2020-05-22,Clerical and data entry,new,ph,225
2020-05-22,Clerical and data entry,new,ru,23
2020-05-22,Creative and multimedia,new,es,65
2020-05-22,Creative and multimedia,new,ph,63
2020-05-22,Creative and multimedia,new,ru,256
2020-05-22,Professional services,new,ru,21
2020-05-22,Sales and marketing support,new,es,8
2020-05-22,Sales and marketing support,new,ph,288
2020-05-22,Sales and marketing support,new,ru,92
2020-05-22,Software development and technology,new,es,182
2020-05-22,Software development and technology,new,ph,4
2020-05-22,Software development and technology,new,ru,445
2020-05-22,Writing and translation,new,es,16
2020-05-22,Writing and translation,new,ph,42
2020-05-22,Writing and translation,new,ru,70
2020-05-23,Clerical and data entry,new,es,13
2020-05-23,Clerical and data entry,new,ph,127
2020-05-23,Clerical and data entry,new,ru,13
2020-05-23,Creative and multimedia,new,es,62
2020-05-23,Creative and multimedia,new,ph,25
2020-05-23,Creative and multimedia,new,ru,257
2020-05-23,Professional services,new,es,2
2020-05-23,Professional services,new,ph,2
2020-05-23,Professional services,new,ru,28
2020-05-23,Sales and marketing support,new,es,8
2020-05-23,Sales and marketing support,new,ph,174
2020-05-23,Sales and marketing support,new,ru,82
2020-05-23,Software development and technology,new,es,187
2020-05-23,Software development and technology,new,ph,11
2020-05-23,Software development and technology,new,ru,362
2020-05-23,Writing and translation,new,es,17
2020-05-23,Writing and translation,new,ph,38
2020-05-23,Writing and translation,new,ru,79
2020-05-24,Clerical and data entry,new,es,11
2020-05-24,Clerical and data entry,new,ph,68
2020-05-24,Clerical and data entry,new,ru,14
2020-05-24,Creative and multimedia,new,es,63
2020-05-24,Creative and multimedia,new,ph,27
2020-05-24,Creative and multimedia,new,ru,153
2020-05-24,Professional services,new,ru,14
2020-05-24,Sales and marketing support,new,es,7
2020-05-24,Sales and marketing support,new,ph,84
2020-05-24,Sales and marketing support,new,ru,60
2020-05-24,Software development and technology,new,es,154
2020-05-24,Software development and technology,new,ph,4
2020-05-24,Software development and technology,new,ru,277
2020-05-24,Writing and translation,new,es,13
2020-05-24,Writing and translation,new,ph,16
2020-05-24,Writing and translation,new,ru,39
2020-05-25,Clerical and data entry,new,es,13
2020-05-25,Clerical and data entry,new,ph,97
2020-05-25,Clerical and data entry,new,ru,6
2020-05-25,Creative and multimedia,new,es,61
2020-05-25,Creative and multimedia,new,ph,31
2020-05-25,Creative and multimedia,new,ru,180
2020-05-25,Professional services,new,es,2
2020-05-25,Professional services,new,ph,1
2020-05-25,Professional services,new,ru,12
2020-05-25,Sales and marketing support,new,es,8
2020-05-25,Sales and marketing support,new,ph,122
2020-05-25,Sales and marketing support,new,ru,61
2020-05-25,Software development and technology,new,es,174
2020-05-25,Software development and technology,new,ph,5
2020-05-25,Software development and technology,new,ru,315
2020-05-25,Writing and translation,new,es,15
2020-05-25,Writing and translation,new,ph,19
2020-05-25,Writing and translation,new,ru,44
2020-05-26,Clerical and data entry,new,es,14
2020-05-26,Clerical and data entry,new,ph,132
2020-05-26,Clerical and data entry,new,ru,24
2020-05-26,Creative and multimedia,new,es,64
2020-05-26,Creative and multimedia,new,ph,41
2020-05-26,Creative and multimedia,new,ru,267
2020-05-26,Professional services,new,ru,26
2020-05-26,Sales and marketing support,new,es,7
2020-05-26,Sales and marketing support,new,ph,199
2020-05-26,Sales and marketing support,new,ru,78
2020-05-26,Software development and technology,new,es,149
2020-05-26,Software development and technology,new,ph,4
2020-05-26,Software development and technology,new,ru,427
2020-05-26,Writing and translation,new,es,27
2020-05-26,Writing and translation,new,ph,39
2020-05-26,Writing and translation,new,ru,89
2020-05-27,Clerical and data entry,new,es,12
2020-05-27,Clerical and data entry,new,ph,141
2020-05-27,Clerical and data entry,new,ru,18
2020-05-27,Creative and multimedia,new,es,73
2020-05-27,Creative and multimedia,new,ph,31
2020-05-27,Creative and multimedia,new,ru,283
2020-05-27,Professional services,new,es,4
2020-05-27,Professional services,new,ph,1
2020-05-27,Professional services,new,ru,16
2020-05-27,Sales and marketing support,new,es,8
2020-05-27,Sales and marketing support,new,ph,201
2020-05-27,Sales and marketing support,new,ru,98
2020-05-27,Software development and technology,new,es,167
2020-05-27,Software development and technology,new,ph,10
2020-05-27,Software development and technology,new,ru,471
2020-05-27,Writing and translation,new,es,15
2020-05-27,Writing and translation,new,ph,31
2020-05-27,Writing and translation,new,ru,87
2020-05-28,Clerical and data entry,new,es,9
2020-05-28,Clerical and data entry,new,ph,253
2020-05-28,Clerical and data entry,new,ru,15
2020-05-28,Creative and multimedia,new,es,54
2020-05-28,Creative and multimedia,new,ph,60
2020-05-28,Creative and multimedia,new,ru,281
2020-05-28,Professional services,new,ph,2
2020-05-28,Professional services,new,ru,27
